project_id_number,title,funding_start_year,funding_end_year,institution_id,institution_name,duration,subject
5212553,Molekulare und synaptische Mechanismen sensorisch-autonomer Integration im pontomedullären Hirnstamm der Ratte und deren postnatale Ontogenese (C 9),2000,2002,10051,Eberhard Karls Universität Tübingen,3,
5213668,Volumenrekonstruktion und -visualisierung mittels Hardwarebeschleunigung (I),1999,2001,10051,Eberhard Karls Universität Tübingen,3,
5223516,Zellspezifikation und Zellwanderung bei der Organogenese von Drosophila melanogaster (B11),1999,2006,10051,Eberhard Karls Universität Tübingen,8,
5227926,Adaptive Verfahren und hierarchische Datenstrukturen zur Integration von Datenanalyse und Visualisierung (D 06),1999,2006,10051,Eberhard Karls Universität Tübingen,8,
5232078,Zerebro-zerebelläre Kommunikation - Grundlage neurokognitiver Funktionen? (A02),2000,2009,10051,Eberhard Karls Universität Tübingen,10,
5232084,Visuelle Bewegung: Grundlage für Wahrnehmung und zielgerichtetes Verhalten (A 3),2000,2005,10051,Eberhard Karls Universität Tübingen,6,
5232090,Störungen motorischen Handelns nach Schädigungen des parietalen und des temporalen Kortex beim Menschen (A04),2000,2009,10051,Eberhard Karls Universität Tübingen,10,
5232096,Mechanismen des Ortsgedächtnisses: Aufgabenabhängigkeit und Flexibilität (A 5),2000,2003,10051,Eberhard Karls Universität Tübingen,4,
5232102,Adaptives Verhalten echoortender Fledermäuse bei der Wahrnehmung von Raum und Beute und bei der Kommunikation (A06),2000,2009,10051,Eberhard Karls Universität Tübingen,10,
5232108,Die zerebellären Grundlagen motorischen Lernens (A07),2000,2009,10051,Eberhard Karls Universität Tübingen,10,
5232114,Neuronale Grundlagen selektiver Aufmerksamkeit (A 8),2000,2001,10051,Eberhard Karls Universität Tübingen,2,
5232120,Zerebrale Mechanismen der auditiven Objekterkennung und der Sprachlautwahrnehmung: Funktionell-bildgebende Untersuchungen (Ganzkopf-Magnetenzephalographie und funktionelle Kernspintomographie) (B01),2000,2009,10051,Eberhard Karls Universität Tübingen,10,
5232126,Objekt- und Szenenerkennung durch Interaktion (B 2),2000,2002,10051,Eberhard Karls Universität Tübingen,3,
5232138,Psychophysiologie der bewussten Erkennung und Handlung (B03),2000,2006,10051,Eberhard Karls Universität Tübingen,7,
5232142,Neuronale Grundlagen des Erkennens und der Steuerung affektiver Ausdrucksmotorik: Gestik und Mimik des Menschen (B 4),2000,2002,10051,Eberhard Karls Universität Tübingen,3,
5232148,Brain-Computer Interfaces (BCI): Kommunikation und Bewegungsrekonstruktion durch Klassifikation von Hirnzuständen (B05),2000,2009,10051,Eberhard Karls Universität Tübingen,10,
5232154,Zielklassifikation mit adaptiv-mobilem Biosonar (B 6),2000,2002,10051,Eberhard Karls Universität Tübingen,3,
5232160,"Striatale Beiträge zu Erkennen, Bewerten und Handeln (B 7)",2000,2003,10051,Eberhard Karls Universität Tübingen,4,
5232175,Oszillatorische Aktivität im Magnetenzephalogramm während auditorischer Verarbeitung und Handlungsvorbereitung (C 1),2000,2005,10051,Eberhard Karls Universität Tübingen,6,
5232190,Funktionelle Relevanz aktivierter Hirnareale für spezifische Leistungen. Eine Studie mit funktioneller Magnetresonanztomographie (fMRT) und transkranieller Magnetstimulation (TMS) am Beispiel des Arbeitsgedächtnisses (C 3),2000,2002,10051,Eberhard Karls Universität Tübingen,3,
5232196,Möglichkeiten und Grenzen kortikaler (Re-)Organisation nach frühen Hirnläsionen (C04),2000,2009,10051,Eberhard Karls Universität Tübingen,10,
5232202,Entwicklung neuronaler Repräsentationen nach Schlaganfall: Interaktion zwischen intakter und geschädigter Hemisphäre (C05),2000,2006,10051,Eberhard Karls Universität Tübingen,7,
5232208,Aktive und passive Lokalisation taktiler Reize (C06),2000,2009,10051,Eberhard Karls Universität Tübingen,10,
5232226,Lernen und Verhaltensrelevanz der emotionalen Bedeutung von Kontexten und Reizen (C 8),2000,2005,10051,Eberhard Karls Universität Tübingen,6,
5232232,Geschäftsstelle - Sekretariat und Computerpool (D01),2000,2009,10051,Eberhard Karls Universität Tübingen,10,
5268428,"Funktionelle Analyse der replikativen Alterung humaner hämatopoetischer Stammzellen und neu identifizierter, Stammzellassoziierter Gene (A 6)",2000,2004,10051,Eberhard Karls Universität Tübingen,5,
5268730,Rekonstitution und Modulation des NK-Zellsystems nach allogener Transplantation mit hochangereicherten Stammzellen (B 6),2000,2004,10051,Eberhard Karls Universität Tübingen,5,
5268822,Identifizierung differenziell exprimierter Gene in dendritischen Zellen (B 7),2000,2004,10051,Eberhard Karls Universität Tübingen,5,
5268834,Zwei neue Ansätze zur Tumor-Immuntherapie mit bispezifischen Antikörpern: Charakterisierung und Optimierung in vitro (B 8),2000,2004,10051,Eberhard Karls Universität Tübingen,5,
5269144,Pepitdarrays zur patientenspezifischen Charakterisieerung des aktuellen Status der Immunantwort (C 6),2000,2003,10051,Eberhard Karls Universität Tübingen,4,
5269156,Tumorassoziierte MHC-I-Liganden auf soliden Tumoren (C 7),2000,2004,10051,Eberhard Karls Universität Tübingen,5,
5269228,Kombinatorisch-chemische Methoden zur molekularen Charakterisierung und Modulation der T-Zell-Antwort bei Autoimmunerkrankungen (D 4),2000,2003,10051,Eberhard Karls Universität Tübingen,4,
5269234,Untersuchung der Rolle von T-Lymphozyten bei Vitiligo und Voruntersuchungen zur Immuntherapie (D 5),2000,2003,10051,Eberhard Karls Universität Tübingen,4,
5269252,Immunität und ZNS-spezifische Antigenpräsentation bei der MOG-EAE (D 6),2000,2004,10051,Eberhard Karls Universität Tübingen,5,
5280324,v-SNARE- und Cargo-Rekrutierung in Transportvesikel (A11),2000,2006,10051,Eberhard Karls Universität Tübingen,7,
5280348,Analyse der späten Phase der intrazellulären Membranfusion in Saccharomyces cerevisiae (A15),2000,2003,10051,Eberhard Karls Universität Tübingen,4,
5280372,In vivo Analyse des Staufen-abhängigen mRNA Transportes in Säugerzellen (A16),2000,2006,10051,Eberhard Karls Universität Tübingen,7,
5280472,Zelluläre Mechanismen der Abgrenzung von embryonalen Anlagen - Cellular mechanisms of embryonic boundary formation (B12),2000,2002,10051,Eberhard Karls Universität Tübingen,3,
5280516,Licht- und elektronenmikroskopische Untersuchungen (Z02),2000,2009,10051,Eberhard Karls Universität Tübingen,10,
5280614,Quanten-Monte-Carlo-Simulationen im Limes extrem starker Wechselwirkung (A10),2001,2006,10051,Eberhard Karls Universität Tübingen,6,
5280646,Quanten-Monte-Carlo-Methoden für nukleare Systeme (A11),2001,2006,10051,Eberhard Karls Universität Tübingen,6,
5280658,Simulation der Quantendynamik offener Systeme (A13),2001,2006,10051,Eberhard Karls Universität Tübingen,6,
5280678,Relativistische SPH (B 8),2001,2003,10051,Eberhard Karls Universität Tübingen,3,
5280820,Direkte Simulation optischer Eigenschaften von Flüssigkristallen (C12),2001,2003,10051,Eberhard Karls Universität Tübingen,3,
5280832,Particle-in-Cell-Monte-Carlo-Teilchensimulationen (C13),2001,2003,10051,Eberhard Karls Universität Tübingen,3,
5280838,Realpotenziale für molekulardynamische Simulationen von Quasikristallen (C14),2001,2006,10051,Eberhard Karls Universität Tübingen,6,
5280844,Teilchen- und Kontinuumsmodellierung granularer Medien (C15),2001,2006,10051,Eberhard Karls Universität Tübingen,6,
5280857,Smoothed particle Hydrodynamics (C16),2001,2006,10051,Eberhard Karls Universität Tübingen,6,
5280910,Die Methode der finiten Massen (C17),2001,2006,10051,Eberhard Karls Universität Tübingen,6,
5281043,Volumenvisualisierung mit Hardwarebeschleunigung (D 7),2001,2003,10051,Eberhard Karls Universität Tübingen,3,
5289378,Quantitative 3 D-Becken-Modellierung und paläoozeanographische Simulation in der alpinen Molasse (B 6),2001,2001,10051,Eberhard Karls Universität Tübingen,1,
5289466,Zeitliche und räumliche Differenzierung der magnetischen Signale in Lößböden (C 9),2001,2001,10051,Eberhard Karls Universität Tübingen,1,
5292446,Numerische Simulation von Induktionserwärmung in der Automobilfertigung (A 1),2000,2002,10051,Eberhard Karls Universität Tübingen,3,
5324714,Numerische Methoden für Vielelektronen-Atome in Neutronensternmagnetfeldern (A15),2001,2006,10051,Eberhard Karls Universität Tübingen,6,
5324720,Dreidimensionale MRHD (C19),2001,2006,10051,Eberhard Karls Universität Tübingen,6,
5343918,Molekulare Wirkmechanismen der Immunsuppressiva FK506 und Cyclosporin A: Signalübertragung in Leukozyten (A 8),1992,1997,10051,Eberhard Karls Universität Tübingen,6,
5345749,Klimagesteuerte zyklische Sedimentation in marinen und kontinentalen Faziesbereichen der Obertrias ('Zyklofazies') (A 1),1994,1997,10051,Eberhard Karls Universität Tübingen,4,
5345753,"Das süddeutsche Jura-Becken: Zyklen-Genese, Palynofazies, Klimasignale (A 2)",1994,2001,10051,Eberhard Karls Universität Tübingen,8,
5345756,Mesozoische Sauerstoffmangelmilieus in karbonatischen und klastischen Systemen: Genese und steuernde Faktoren (A 3),1994,2000,10051,Eberhard Karls Universität Tübingen,7,
5345761,Marine Ökosysteme unter extremen Treibhausklima-Bedingungen an Beispielen aus der Mittelkreide (A 4),1994,1997,10051,Eberhard Karls Universität Tübingen,4,
5345763,Die Alpen als klimatischer Steuerungsfaktor (B 1),1994,2001,10051,Eberhard Karls Universität Tübingen,8,
5345767,"Wechselwirkungen zwischen Klima - Tektonik - Reliefentwicklung in seit dem Neogen unterschiedlich rasch aufsteigenden, an das nördliche Molassebecken angrenzenden Karbonatgesteinsregionen (B 2)",1994,1997,10051,Eberhard Karls Universität Tübingen,4,
5345771,Terrestrische Klima- und Ökosystementwicklung im Neogen Europas (B 3),1994,2001,10051,Eberhard Karls Universität Tübingen,8,
5345775,Klima- und Ökosystementwicklung im zirkumalpinen Raum im Vergleich zum Atlantik und Indik (B 4),1994,2001,10051,Eberhard Karls Universität Tübingen,8,
5345777,Quartäre Klimaentwicklung und ihre Auswirkungen am Nord- und Südrand der Alpen verschiedener Geofaktoren (C 1),1994,2000,10051,Eberhard Karls Universität Tübingen,7,
5345781,"Die spätquartäre Klimaentwicklung in den Alpen in ihrer Verzahnung mit glazialen, limnischen und fluviatilen Bildungsprozessen (C 2)",1994,2001,10051,Eberhard Karls Universität Tübingen,8,
5345785,"Quartäre Schotterkörper: Sedimentgeologie, Hydrogeologie und Klimageschichte (C 3)",1994,2000,10051,Eberhard Karls Universität Tübingen,7,
5345789,Morphologische und isotopenchemische Reaktion von Großsäugetieren auf die Klimaveränderungen im Quartär (C 4),1994,2000,10051,Eberhard Karls Universität Tübingen,7,
5345793,Siedlungsgeschichte zwischen Rhein und Donau während des Jungpleistozäns und Holozäns (C 5),1995,1997,10051,Eberhard Karls Universität Tübingen,3,
5345797,Die plio-pleistozäne Karbonatplattform auf Rhodos (Dokekanes) im Spiegel veränderlicher Ventilations- und Zirkulationsmuster im östlichen Mittelmeerbecken (C 6),1994,2001,10051,Eberhard Karls Universität Tübingen,8,
5345801,Subsistenz und Umwelt in Süddeutschland zu Zeit des Neandertalers (C 7),1996,1997,10051,Eberhard Karls Universität Tübingen,2,
5345805,Methoden zur Paläoklima- und Paläoumwelt-Rekonstruktion in terrestrischen Environments anhand biotischer Proxies (D 1),1994,2001,10051,Eberhard Karls Universität Tübingen,8,
5345809,"Klimagesteuerte Denudations-Sedimentakkumulations-Systeme (geschlossene und offene Seebecken, Nebenmeere) (D 2)",1994,2001,10051,Eberhard Karls Universität Tübingen,8,
5345813,"Einflüsse des Klimas, der Landschaftsgeschichte und der geologischen Ausgangsbedingungen auf die Genese eines Karstaquifers (D 3)",1994,2001,10051,Eberhard Karls Universität Tübingen,8,
5345817,"Allgemeine Verwaltung, Wissenschaftliche Koordination, Geoinformatik, Zentrale Dienste (Z)",1994,2001,10051,Eberhard Karls Universität Tübingen,8,
5355400,Kriegserfahrungen und Konfession im Alten Reich und in Alteuropa (G 03),2005,2008,10051,Eberhard Karls Universität Tübingen,4,
5355412,Populare Religiosität und Kriegserfahrungen (G 4),2002,2004,10051,Eberhard Karls Universität Tübingen,3,
5355420,"Grenzen, flucht, Vertreibung (B 5)",2003,2004,10051,Eberhard Karls Universität Tübingen,2,
5355424,Polyethnische und multireligiöse osteuropäische Städte im Zeitalter der Weltkriege (B 02),2002,2005,10051,Eberhard Karls Universität Tübingen,4,
5355451,Zivilität und Militarität im Spannungsfeld von Kriegserfahrungen und nationalen Identitäten. Garnisonen und Garnisonsstädte in Deutschland und Frankreich (C 06),2002,2008,10051,Eberhard Karls Universität Tübingen,7,
5355554,Nicht-referentielle Bilder vom Krieg (D 8),2002,2004,10051,Eberhard Karls Universität Tübingen,3,
5355557,Die Wirkung von medialer kriegerischer Gewalt auf Gehirn und Verhalten (F 01),2002,2008,10051,Eberhard Karls Universität Tübingen,7,
5356387,Smoothed Particle hydrodynamics (A 1),1994,2000,10051,Eberhard Karls Universität Tübingen,7,
5356391,Molekulardynamische Simulationen von Quasikristallen (A 2),1994,2000,10051,Eberhard Karls Universität Tübingen,7,
5356395,Numerische Modellierung von Pulsar-Magnetosphären (A 3),1994,1997,10051,Eberhard Karls Universität Tübingen,4,
5356399,Greensche Funktionen in der Vielteilchentheorie der Kernphysik (A 4),1994,2000,10051,Eberhard Karls Universität Tübingen,7,
5356403,Simulation von dissipativen und von korrelierten fermionischen Quantensystemen (A 5),1994,2000,10051,Eberhard Karls Universität Tübingen,7,
5356406,Schnelle Algorithmen zur Simulation von diskreten Teilchen (A 6),1996,2000,10051,Eberhard Karls Universität Tübingen,5,
5356409,Dynamik allgemeinrelativistischer Systeme (B 1),1994,2003,10051,Eberhard Karls Universität Tübingen,10,
5356414,Optimale Blätterungen (B 2),1994,2003,10051,Eberhard Karls Universität Tübingen,10,
5356421,Existenz und Eigenschaften rotierender Sterne (B 4),1994,1997,10051,Eberhard Karls Universität Tübingen,4,
5356425,Numerische Verfahren für geometrische Variationsprobleme (B 05),1994,2006,10051,Eberhard Karls Universität Tübingen,13,
5356429,Elektrooptisches Schaltverhalten von ferroelektrischen und nematischen Flüssigkristallen (B 6),1994,2000,10051,Eberhard Karls Universität Tübingen,7,
5356433,Die Lösung partieller Differentialgleichungen auf adaptiv erzeugten Gittern (C 1),1994,2000,10051,Eberhard Karls Universität Tübingen,7,
5356441,Hyperbolische Systeme als Modelle für Ausbreitung und Reaktionen (C 3),1994,2000,10051,Eberhard Karls Universität Tübingen,7,
5356449,Eigenwertprobleme für elliptische Differentialoperatoren (C 4A),1994,1997,10051,Eberhard Karls Universität Tübingen,4,
5356453,Eigenwertprobleme für Schrödinger-Operatoren (C 4B),1994,2000,10051,Eberhard Karls Universität Tübingen,7,
5356457,Teilchenmethoden (C 5),1995,2000,10051,Eberhard Karls Universität Tübingen,6,
5356461,Verfahren zur Parallelisierung der Simulation physikalischer Prozesse mit Objektorientierten Methoden (C 06),1994,2006,10051,Eberhard Karls Universität Tübingen,13,
5356469,Zeitintegrationsverfahren (C 08),1995,2006,10051,Eberhard Karls Universität Tübingen,12,
5356473,Konzept und Realisierung objektorientierter Graphik (D 01),1994,2006,10051,Eberhard Karls Universität Tübingen,13,
5356477,Interaktive Visualisierung von Computersimulationen auf Parallelrechnern (D 02),1994,2005,10051,Eberhard Karls Universität Tübingen,12,
5356481,Volumenvisualisierung mit Hardware-Beschleunigung (D 3),1994,2000,10051,Eberhard Karls Universität Tübingen,7,
5356483,Visualisierung vierdimensionaler gekrümmter Raumzeiten (D 04),1994,2006,10051,Eberhard Karls Universität Tübingen,13,
5356488,Zentrale Geschäftsführung (Z),1994,2006,10051,Eberhard Karls Universität Tübingen,13,
5358909,Aufklärung der molekularen Natur des Motorproteins der äußeren Haarsinneszellen (A 1),1997,2002,10051,Eberhard Karls Universität Tübingen,6,
5358913,Funktion und subzelluläre Verteilung von Kaliumkanälen in Sinnesepithelien (A 2),1997,2002,10051,Eberhard Karls Universität Tübingen,6,
5358919,Zelluläre Mikromechanik des Cortischen Organs (A 4),1999,2003,10051,Eberhard Karls Universität Tübingen,5,
5358923,Erbliche Dystrophien der Zapfenphotorezeptoren als Pathomodelle der retinalen Phototransduktion (A 5),1997,2002,10051,Eberhard Karls Universität Tübingen,6,
5358927,Genetik der Rot-Grün-Zapfenpigmente und ihre Konsequenzen für das Zapfenmosaik und die Zapfenfunktion (A 6),1997,2003,10051,Eberhard Karls Universität Tübingen,7,
