source,target,value
1011922,1441808,1
101250756,1067753,1
1013160,135024636,1
1013160,1372353,1
1013160,1814226,1
1013252,1085644,2
1013252,1138074,2
1013252,1193373,2
1013252,1268904,2
1013278,1000957,1
1013278,1389559,1
101353242,1047328,1
101353242,1048626,1
101353242,1196054,4
101353242,1294792,1
101353242,1453070,2
101353242,1694896,1
101353242,197450986,1
101353242,216136518,1
101353242,42553770,1
1013594,1240731,1
1013594,1292272,1
1013594,1409014,1
1013594,1483573,1
1013594,1627519,1
1013594,1693672,1
1013594,1843083,1
1013756,1351102,1
1013756,1443809,1
1013756,969106,1
1013759,1119187,1
1013759,1344474,1
1013759,1627995,1
1013832,1669975,2
1013925,1101732,1
1013925,164315702,1
1014282,110059116,2
1014282,110059180,2
1014282,112782856,1
1014282,1310033,1
1014282,1679753,1
1014282,1812293,2
1014282,193659787,1
1014282,213741753,1
1014282,215825341,1
1014282,317622044,1
1014282,79725615,1
1014298,100123962,1
1014298,1016361,2
1014298,1025944,2
1014298,1040092,1
1014298,1060216,1
1014298,1077405,1
1014298,1110811,1
1014298,1116053,1
1014298,1131907,1
1014298,1135663,1
1014298,1163922,1
1014298,1184006,1
1014298,120380823,1
1014298,1265088,1
1014298,1319948,1
1014298,1321347,1
1014298,1357506,1
1014298,1358183,1
1014298,1371751,1
1014298,1379407,1
1014298,1382567,1
1014298,1396108,1
1014298,1397850,1
1014298,1418556,1
1014298,1428382,1
1014298,1444541,2
1014298,1464432,1
1014298,15068777,1
1014298,1581377,2
1014298,1590434,1
1014298,1592995,1
1014298,160974506,1
1014298,1614513,1
1014298,1623307,2
1014298,1628280,2
1014298,1634094,1
1014298,1662509,1
1014298,1665945,1
1014298,1682517,1
1014298,1684958,2
1014298,1695641,1
1014298,172561860,1
1014298,180263443,1
1014298,1803113,1
1014298,1857927,1
1014298,1860473,1
1014298,194453319,1
1014298,194453405,1
1014298,194453507,1
1014298,2038337,1
1014298,254254,1
1014298,29529136,1
1014298,452369,1
1014298,54677656,1
1014298,63854332,1
1014298,9627645,1
1014298,993150,1
1014371,1042934,1
1014371,1045444,1
1014371,1075491,1
1014371,1089156,1
1014371,1094296,1
1014371,1099113,1
1014371,1111379,1
1014371,1113595,1
1014371,1131209,1
1014371,1164293,1
1014371,1180622,1
1014371,1190794,1
1014371,1234193,1
1014371,1287038,1
1014371,1294519,1
1014371,1297304,1
1014371,1344485,1
1014371,1360317,1
1014371,1373937,1
1014371,1380435,1
1014371,1389792,1
1014371,1390076,1
1014371,1394018,1
1014371,1416892,1
1014371,1602583,1
1014371,1638967,1
1014371,1686602,1
1014371,1706084,1
1014371,1709400,1
1014371,1737316,1
1014371,1794291,1
1014371,212783424,1
1014371,216381549,1
1014371,258793,1
1014371,34509502,1
1014589,1292497,1
1014589,1715312,1
1014623,1125928,1
1014623,1160389,1
1014623,1325226,1
1014623,1440689,1
1014623,1485300,1
1014623,1538776,2
1014623,1635644,1
1014623,19576199,1
1014623,19595409,1
1014684,1058929,1
1014684,1114536,1
1014684,1220087,1
1014684,131542211,1
1014684,1377973,1
1014684,1387925,1
1014684,1407780,1
1014684,1582363,1
1014684,1594068,1
1014684,1612019,1
1014684,1647278,1
1014684,1779113,1
1014684,1803145,1
1014684,1836255,1
1014684,1860422,1
1014684,1866099,1
1014684,216541970,1
1014684,216542041,1
1014684,54863058,1
1014684,5550,1
1014775,1132834,1
1014775,1149466,1
1014775,1151661,1
1014775,1191566,1
1014775,1232432,1
1014775,1246648,1
1014775,1372329,1
1014775,1538741,1
1014775,1591140,1
1014775,1591548,1
1014775,1677940,1
1014798,1366023,1
1014798,1390201,1
1014893,1365792,1
1014893,1440696,1
1014893,1605476,1
1014893,1609646,1
1014893,1691752,1
1014893,1701639,2
1014893,1758684,1
1014893,1765657,1
1014893,29651516,1
1014893,39686551,1
1014893,5339,1
1014893,84579388,1
1014893,87631296,1
1014893,87815631,1
1014935,1068221,1
1014935,1072640,1
1014935,1094833,1
1014935,1267255,1
1014935,1288935,1
1014935,1302083,1
1014935,1332777,1
1014935,1412136,1
1014935,1446188,1
1014935,1713401,1
1014935,1730900,1
1014935,258707,1
1014935,258725,1
1014935,386124,1
1014935,386173,1
1014935,5916,1
1015033,1019795,1
1015033,1021251,1
1015033,1126937,1
1015033,1166341,4
1015033,1182352,1
1015033,1214261,1
1015033,1217900,4
1015033,1229315,1
1015033,1240068,1
1015033,1246952,1
1015033,1381677,1
1015033,1424922,1
1015033,250968,1
1015033,258747,1
1015059,1176292,2
1015059,1301494,1
1015059,1305300,1
1015059,130887612,1
1015059,262048,1
1015059,27583467,1
1015127,1083754,1
1015127,143423432,1
1015127,1524627,2
1015127,1717030,1
1015198,1225412,2
1015198,1261741,1
1015268,1078023,4
1015268,1109906,4
1015268,1292392,3
1015268,1407325,3
1015268,1430974,1
1015268,1476750,1
1015268,1514320,1
1015268,1527814,1
1015268,1529986,1
1015268,1696484,1
1015268,1735986,3
1015268,1806463,2
1015268,1819476,1
1015268,226123384,1
1015268,261602547,1
1015268,443428,1
1015268,49189392,2
1015331,1148722,1
1015331,1531988,1
1015498,1234487,1
1015498,1433619,1
1015531,1669422,1
1015531,31824841,1
1015662,1128562,2
1015662,1164729,1
1015662,1186195,1
1015662,1285762,1
1015662,1321508,2
1015662,1574156,2
1015662,173137160,1
1015662,1761593,1
1015662,1804764,1
1015662,2032114,1
1015662,243104368,1
1015662,313854668,1
1015662,71083938,1
1015681,1834897,1
1015681,34220589,1
1015709,1681395,1
1015709,237394729,1
1015709,237395669,1
1015777,1092748,1
1015777,1131956,1
1015777,1177455,1
1015777,1186162,1
1015777,1214558,1
1015777,1246648,1
1015777,1289347,1
1015777,1299449,1
1015777,1379524,1
1015777,1389205,1
1015777,1673308,1
1015871,1815108,1
1015871,183009103,1
1015871,1834641,1
1015871,242144356,1
1015899,161768031,2
1015899,42985301,2
1015990,1004955,1
1015990,122264739,1
1015990,1245743,1
1015990,1274148,1
1015990,1435053,1
1015990,1590791,1
1015990,1606836,1
1015990,1673646,1
1015990,1757924,1
1015990,1813102,1
1015990,233992038,1
1015990,233992080,1
1016063,1003772,1
1016063,1367022,1
1016063,1389509,1
1016063,1414165,1
1016063,1425515,1
1016063,1584347,1
1016063,1641140,1
1016063,1650404,1
1016063,1765273,1
1016063,1821991,1
1016158,1592396,1
1016215,1096184,1
1016215,1100320,3
1016215,1164265,1
1016215,134000610,1
1016215,1362784,1
1016215,1608930,1
1016215,1677471,1
1016215,1679684,1
1016215,16974766,3
1016215,21317243,1
1016215,241421150,1
1016215,261649,1
1016215,261665,1
1016215,27541576,1
1016215,6755,1
1016247,1249886,1
1016247,1315532,1
1016247,1464727,1
1016247,153232474,1
1016247,1732062,1
1016247,1732534,1
1016247,1837245,1
1016247,30327209,1
1016247,993946,1
1016361,1014298,2
1016361,1025944,2
1016361,1131907,1
1016361,1163922,1
1016361,1265088,1
1016361,1303339,1
1016361,1319948,1
1016361,1321347,1
1016361,1371751,1
1016361,1396108,1
1016361,1397850,1
1016361,1418556,1
1016361,15068777,1
1016361,160974506,1
1016361,1614513,1
1016361,1628280,2
1016361,1662509,1
1016361,1682517,1
1016361,1695641,1
1016361,172561860,1
1016361,1803113,1
1016361,194453319,1
1016361,194453405,1
1016361,194453507,1
1016361,452369,1
1016361,54677656,1
1016361,9627645,1
1016504,1460448,2
1016504,1959113,2
1016504,1975873,1
1016504,1975881,1
1016504,36391775,1
1016670,69096789,1
1016732,1864221,1
1016732,998759,1
1016775,1113595,1
1016775,1189326,1
1016775,1247617,1
1016775,988363,1
1016822,1000920,1
1016822,1076414,1
1016822,1085305,1
1016822,1101867,1
1016822,1160998,1
1016822,1194439,1
1016822,1224506,1
1016822,1268987,1
1016822,1319030,1
1016822,1380935,1
1016822,1829222,1
1016822,259445,1
1016837,1206262,2
1016837,1842293,2
1016837,20373534,2
1016914,1496161,1
1016914,1631151,1
1016914,1675310,1
1016914,1718112,1
1016914,1792566,1
1016914,251285654,1
1016967,1660771,1
1016994,1054797,1
1016994,1111558,1
1016994,1231030,1
1016994,1284623,1
1016994,1299388,2
1016994,1470215,1
1016994,1640101,1
1016994,1767670,1
1016994,254049,2
1016994,39399435,1
1017033,2019886,1
101721296,61949874,1
1017258,1022182,1
1017258,1032589,1
1017258,1066867,1
1017258,1068221,1
1017258,1089246,1
1017258,1095654,1
1017258,1102287,1
1017258,1143702,1
1017258,1188479,1
1017258,1296313,1
1017258,1305300,1
1017258,1374562,1
1017258,1391646,1
1017258,1405698,1
1017258,1409406,1
1017258,1418515,1
1017258,1551267,1
1017258,1570914,1
1017258,1571608,1
1017258,1580154,1
1017258,162818990,1
1017258,1639160,1
1017258,1684312,1
1017258,169357844,1
1017258,1700900,1
1017258,1752718,1
1017258,1785659,1
1017258,1828236,1
1017258,258196,1
1017258,259375,1
1017258,259385,1
1017258,259389,1
1017258,286233728,1
1017258,71677093,1
1017289,1050913,1
1017289,1762875,1
1017304,1045444,1
1017304,1345506,1
1017304,13798430,1
1017304,1380435,1
1017304,1400002,1
1017304,1640629,1
1017304,1646467,1
1017304,1655411,1
1017304,1712204,1
1017304,1721146,1
1017304,212579672,1
1017304,44233130,1
1017304,66107169,1
1017315,1047237,1
1017328,1286570,1
1017328,1573982,1
1017328,1591594,1
1017328,1860171,1
1017400,1054570,1
1017400,1089326,1
1017400,1155460,1
1017400,1177177,1
1017400,1184253,1
1017400,13307620,1
1017400,1366915,2
1017400,1379695,1
1017400,1398930,1
1017400,1433243,1
1017400,1434228,1
1017400,1457868,1
1017400,1464373,1
1017400,1475934,1
1017400,1545664,1
1017400,1567718,1
1017400,1579775,1
1017400,158296194,1
1017400,1590669,1
1017400,1592455,1
1017400,1618565,1
1017400,1620593,1
1017400,1706878,1
1017400,1716715,1
1017400,1729346,1
1017400,173975800,1
1017400,1744496,1
1017400,178177306,2
1017400,1798822,1
1017400,1832532,1
1017400,1863134,1
1017400,188034116,1
1017400,19513389,1
1017400,20805750,1
1017400,215932195,1
1017400,215940046,1
1017400,218269184,2
1017400,218416047,1
1017400,22464467,2
1017400,233976928,1
1017400,65984495,1
1017400,6877,1
1017400,96826934,1
1017492,1150406,1
1017492,126872919,1
1017492,1399593,1
1017492,1464011,1
1017492,1490990,1
1017492,1492129,1
1017492,1809045,1
1017492,187628857,1
1017492,191846924,1
1017492,203045046,1
1017492,203045206,1
1017492,30246708,1
1017492,64919014,1
1017498,1371212,1
1017498,1612194,1
1017557,1088939,1
1017557,1100279,1
1017557,1120414,1
1017557,1264242,1
1017557,1266266,1
1017557,1290616,2
1017557,1329105,1
1017557,1388144,1
1017557,1434797,2
1017557,1619071,1
1017557,17075420,1
1017557,1812264,1
1017557,258006,1
1017557,6306,1
1017572,1342483,1
1017572,1364733,1
1017572,1414718,1
1017572,1427295,1
1017572,1591025,1
1017572,1623983,1
1017572,1657125,1
1017572,1681459,1
1017572,1720739,1
1017572,1767806,1
1017572,78292559,1
1017572,91173982,1
1017649,1246648,2
1017649,1552630,2
1017649,989021,1
1017805,1000187,1
1017805,1000789,1
1017805,1024518,1
1017805,1060204,1
1017805,1069329,1
1017805,1087189,1
1017805,1090281,1
1017805,1097125,1
1017805,1114982,1
1017805,1127612,1
1017805,1136983,1
1017805,1210198,2
1017805,1271937,1
1017805,1296956,1
1017805,1324891,1
1017805,1342309,1
1017805,1366137,1
1017805,1366480,1
1017805,1371332,1
1017805,1374352,1
1017805,1466399,1
1017805,1504694,1
1017805,1659153,1
1017805,1819625,1
1017805,254820,1
1017805,255128,1
1017805,262106,1
1017805,989138,1
1018044,1076789,1
1018044,1142663,1
1018044,1256837,1
1018044,1433438,1
1018044,1562348,1
1018044,1568570,1
1018044,1816378,1
1018044,1817271,1
1018044,827374,1
1018044,827443,1
1018095,1164893,1
1018095,132812610,1
1018095,1375829,1
1018095,1610899,1
1018095,1695546,1
1018095,1770391,1
1018095,1862507,1
1018095,190717816,1
1018095,191331641,1
1018095,1917392,1
1018095,227694061,1
1018095,238457595,1
1018095,387325548,1
1018095,995167,1
1018114,1058669,1
1018114,1114477,1
1018114,1155446,1
1018114,122617386,1
1018114,1252920,1
1018114,1436549,1
1018114,1457868,1
1018114,1601293,1
1018114,257391,1
101823496,1368956,1
1018349,1072199,1
1018349,1768494,1
1018385,1188403,1
1018385,1431076,1
1018385,1721414,1
1018496,1076225,1
1018496,13143511,1
1018496,1595043,1
1018496,19329530,1
1018496,223117570,1
1018496,244857589,1
1018496,56501326,1
1018496,80749695,1
1018554,289699542,1
1018594,1109437,1
1018594,1117510,1
1018594,1147389,1
1018594,1186141,1
1018594,1230568,1
1018594,1234654,1
1018594,1302571,1
1018594,1368033,1
1018594,1460033,1
1018594,1569690,1
1018594,1633861,1
1018594,1641746,1
1018594,1659731,1
1018594,262004,1
1018594,262014,1
1018647,1045357,1
1018647,1530701,1
1018656,1196361,1
1018656,1264895,1
1018656,1343557,2
1018656,1441808,1
1018656,1464250,1
1018656,24553528,1
1018698,1531966,1
1018707,1036448,1
1018707,1597103,1
101885412,289864788,1
1019021,1965196,1
1019247,1296235,1
1019247,134102877,1
1019247,1411092,1
1019247,219421655,1
1019247,987537,1
1019346,1645674,1
1019502,1956522,1
1019634,1941354,1
1019652,1057268,1
1019652,1100336,2
1019652,1370037,2
1019652,1621546,1
1019652,1721578,1
1019652,1721860,1
1019652,1853872,1
1019652,200253265,1
1019652,233930778,1
1019652,23650617,1
1019761,1029979,1
1019761,1344825,1
1019761,1364896,1
1019761,1690080,1
1019761,254652,1
1019795,1015033,1
1019795,1021251,1
1019795,1126937,1
1019795,1182352,1
1019795,1214261,1
1019795,1229315,1
1019795,1240068,1
1019795,1246952,1
1019795,1381677,1
1019795,1424922,1
1019795,250968,1
1019795,258747,1
1020149,1032041,1
1020149,1187910,1
1020149,1874785,1
1020238,1187662,2
1020238,1377047,1
1020238,1655401,1
1020275,1185583,1
1020275,1207763,1
1020275,1259818,1
1020275,1386641,1
1020275,1425926,1
1020275,1566642,1
1020275,987760,1
1020290,1206173,1
1020290,1523179,1
1020290,1654268,1
1020290,1766287,1
1020290,252674,1
1020290,252676,1
1020290,252680,1
1020290,259966,1
1020401,1225622,1
1020401,1357441,1
1020401,1408390,1
1020401,1597943,1
1020401,1643541,1
1020401,1749282,1
1020401,999722,1
1020681,1145853,1
1020681,1341133,1
1020681,1528537,1
1020681,1688666,1
1020681,258961,1
1020681,258963,1
1020681,258969,1
1020681,258971,1
1020681,5706,1
1020681,989590,1
1020727,1088312,1
1020727,1422820,1
1020727,1572414,1
1020727,1656834,1
1020727,26149074,1
1020752,1232432,1
1020752,1302037,1
1020752,1941524,1
1020773,6689,1
1020938,1704941,1
1021022,1053759,1
1021022,1069496,1
1021022,1100790,1
1021022,1184354,1
1021022,1188342,1
1021022,1201275,1
1021022,1210655,1
1021022,1231079,1
1021022,1240064,1
1021022,1312078,1
1021022,1343022,1
1021022,1362090,1
1021022,1410275,1
1021022,1422115,1
1021022,1470896,1
1021022,1480350,1
1021022,1489471,1
1021022,1521934,1
1021022,1588071,1
1021022,1692151,1
1021022,1797857,1
1021022,228601150,1
1021022,257843,1
1021022,257847,1
1021022,260834,1
1021022,260838,1
1021022,843196,1
1021022,999118,1
1021111,1068101,1
1021111,1084539,1
1021111,1118167,1
1021111,1125183,1
1021111,1155110,1
1021111,1335720,1
1021111,1525870,1
1021111,1611508,1
1021111,2031719,1
1021111,5446,1
1021251,1015033,1
1021251,1019795,1
1021251,1126937,1
1021251,1182352,1
1021251,1214261,1
1021251,1229315,1
1021251,1240068,1
1021251,1246952,1
1021251,1301140,1
1021251,1342483,2
1021251,1381677,1
1021251,1424922,1
1021251,1434257,2
1021251,250968,1
1021251,258747,1
1021285,1121599,1
1021285,1230874,1
1021285,1242583,1
1021285,1349537,1
1021285,1380368,1
1021285,1402062,1
1021285,1426360,1
1021285,1726434,1
1021285,452611,1
1021285,989021,1
1021366,1087153,1
1021366,1096258,1
1021366,1109427,1
1021366,1125879,1
1021366,1142298,1
1021366,1231042,1
1021366,1276949,1
1021366,1293374,1
1021366,1349992,1
1021366,1434488,1
1021366,1634623,1
1021366,1650426,1
1021366,1660050,1
1021366,1668992,1
1021366,255693,1
1021366,256813,1
1021366,261192,1
1021366,6121,1
1021366,989303,1
1021427,1605100,1
1021427,1646399,1
1021427,1679053,1
1021516,1662463,1
1021562,1002788,1
1021562,1070191,2
1021562,1144524,1
1021562,1238750,1
1021562,1258304,1
1021562,1323187,1
1021562,1347234,2
1021562,1352161,2
1021562,1458422,1
1021562,1464321,1
1021562,1464328,2
1021562,1517706,2
1021562,1552267,2
1021562,1593331,1
1021562,1611261,1
1021562,164415336,1
1021562,1649143,1
1021562,1800624,1
1021562,181432033,1
1021562,1864801,1
1021562,261960,1
1021562,5411,1
1021621,1315506,1
1021621,1404971,1
1021621,1744349,1
1021621,260936753,1
1021621,68871444,1
1021621,69158760,1
1021621,69158813,1
1021725,1408817,2
1021725,1671779,1
1021811,1084132,2
1021811,1171332,1
1021811,1184044,1
1021811,1259332,1
1021811,1362809,1
1021811,1555029,1
1021811,1709174,1
1021811,1709180,1
1021811,251901,1
1021811,256212,1
1021811,987550,1
1021831,206346396,1
1021831,206346997,1
1021923,1011086,1
1021923,1111631,1
1021923,1231991,1
1021923,1365792,1
1021923,1367059,1
1021923,1462927,1
1021923,1468182,1
1021923,1476238,1
1021923,1495378,1
1021923,1550231,1
1021923,1574978,1
1021923,1657939,1
1021923,1666672,2
1021923,1681193,1
1021923,1683939,1
1021923,1685615,2
1021923,1709458,1
1021923,1738687,1
1021923,1800203,1
1021923,1809489,1
1021923,1830958,1
1021923,1832154,1
1021923,1843092,2
1021923,1847005,1
1021923,1857449,2
1021923,189570003,2
1021923,1973115,1
1021923,23179865,1
1021923,254049,1
1021923,42799450,1
1021923,5871,1
1021972,1076734,1
1021972,1088669,1
1021972,1250872,2
1021972,1254132,1
1021972,1306306,1
1021972,1321051,1
1021972,1372353,1
1021972,1390818,1
1021972,1410216,1
1021972,1413116,3
1021972,1423974,1
1021972,1428559,1
1021972,1452757,1
1021972,1460795,1
1021972,1469530,1
1021972,1475890,1
1021972,1515587,1
1021972,1575369,1
1021972,1585909,3
1021972,1609405,2
1021972,165032675,1
1021972,16688006,1
1021972,16708444,1
1021972,1678861,1
1021972,1715266,1
1021972,17894967,1
1021972,1824884,2
1021972,192822436,1
1021972,213953739,3
1021972,216540793,1
1021972,252167,1
1021972,259001,1
1021972,259003,1
1021972,259005,1
1021972,259007,1
1021972,259009,1
1021972,259013,1
1021972,259015,1
1021972,259017,1
1021972,259019,1
1021972,259023,1
1021972,259025,1
1021972,259027,1
1021972,259029,1
1021972,259031,1
1021972,6318,1
1021972,71103512,1
1021972,987750,1
1022036,1353090,1
1022036,1622508,1
1022036,1721373,1
1022116,1043403,1
1022116,1165400,1
1022116,1364351,1
1022116,1696367,1
1022116,1775928,1
1022116,1786256,1
1022116,1921612,1
1022116,201415128,1
1022116,20375484,1
1022116,212884973,1
1022116,45564456,1
1022116,5976,1
1022182,1017258,1
1022182,1032589,1
1022182,1064558,1
1022182,1143702,2
1022182,1188479,1
1022182,1391646,1
1022182,13962307,1
1022182,1405698,2
1022182,1409406,1
1022182,1418515,1
1022182,1580154,1
1022182,1684312,2
1022182,169357844,2
1022182,1752718,1
1022182,1785659,1
1022182,1828236,1
1022182,258196,1
1022182,71677093,1
1022388,1191523,1
1022388,163841541,1
1022388,1681425,1
1022388,1852708,1
1022388,206475023,1
1022388,237526952,1
1022456,1068021,1
1022456,990360,1
1022526,1242765,1
1022538,1096619,1
1022547,1817564,1
1022560,1188479,1
1022560,1356488,1
1022560,1636223,1
1022560,239465922,1
1022560,239466433,1
1022560,970100,1
1022574,1806072,1
1022695,1045262,1
1022695,1123263,1
1022695,1132636,1
1022695,1340107,1
1022695,1344212,1
1022695,1361237,1
1022695,1376215,1
1022695,1379218,1
1022695,1396232,1
1022695,150167026,1
1022695,1627926,2
1022695,1635372,3
1022695,1684920,1
1022695,1687541,1
1022695,1720718,1
1022695,1774982,1
1022695,1802489,1
1022695,1802796,1
1022695,1804658,1
1022695,1839135,1
1022695,1847221,1
1022695,2024486,1
1022695,43741479,1
1022695,54760568,1
1022695,90724195,2
1022695,999487,1
1022739,1430306,1
1022795,100493117,1
1022795,1136401,1
1022795,1143532,1
1022795,1356358,1
1022795,1457727,1
1022795,1631827,1
1022795,179734240,1
1022795,22279851,1
1022806,1057457,2
1022806,1062172,2
1022806,1106716,2
1022806,1266757,2
1022806,1284491,2
1022806,1382917,2
1022806,1434884,2
1023156,1218754,1
1023156,1286691,1
1023156,1302809,1
1023156,1384496,1
1023156,1384840,1
1023156,1566017,1
1023156,1614414,1
1023156,1648718,1
1023156,1669614,1
1023156,257935,1
1023156,5147,1
1023282,1155005,1
